Sales_Date,Sales_Year,Sales_Quarter,Sales_Month,Sales_Week,Sales_Day
03/17/2005,2005,1,3,3,17
03/17/2005,2005,1,3,3,17
03/17/2005,2005,1,3,3,17
03/17/2007,2007,1,3,3,17
03/19/2008,2008,1,3,3,19
03/19/2009,2009,1,3,3,19
10/07/2005,2005,4,10,1,7
10/07/2005,2005,4,10,1,7
10/07/2006,2006,4,10,1,7
10/07/2007,2007,4,10,1,7
12/02/2008,2008,4,12,1,2
12/02/2008,2008,4,12,1,2
05/26/2007,2007,2,5,4,26
05/26/2007,2007,2,5,4,26
10/07/2009,2009,4,10,1,7
10/07/2009,2009,4,10,1,7
05/26/2005,2005,2,5,4,26
05/26/2005,2005,2,5,4,26
07/09/2008,2008,3,7,2,9
06/20/2010,2010,2,6,3,20
06/20/2010,2010,2,6,3,20
03/02/2005,2005,1,3,1,2
07/09/2006,2006,3,7,2,9
07/09/2007,2007,3,7,2,9
07/09/2007,2007,3,7,2,9
08/05/2010,2010,3,8,1,5
09/19/2008,2008,3,9,3,19
09/19/2008,2008,3,9,3,19
04/06/2006,2006,2,4,1,6
10/19/2006,2006,4,10,3,19
10/19/2006,2006,4,10,3,19
05/01/2009,2009,2,5,1,1
05/01/2009,2009,2,5,1,1
10/05/2006,2006,4,10,1,5
10/05/2006,2006,4,10,1,5
10/05/2006,2006,4,10,1,5
10/05/2006,2006,4,10,1,5
10/05/2006,2006,4,10,1,5
04/17/2010,2010,2,4,3,17
04/17/2010,2010,2,4,3,17
09/08/2006,2006,3,9,2,8
01/26/2006,2006,1,1,4,26
01/26/2006,2006,1,1,4,26
01/26/2005,2005,1,1,4,26
10/05/2008,2008,4,10,1,5
10/05/2008,2008,4,10,1,5
02/18/2010,2010,1,2,3,18
01/01/2010,2010,1,1,1,1
11/26/2006,2006,4,11,4,26
06/24/2007,2007,2,6,4,24
06/24/2007,2007,2,6,4,24
05/21/2010,2010,2,5,3,21
05/21/2010,2010,2,5,3,21
01/26/2010,2010,1,1,4,26
01/26/2010,2010,1,1,4,26
07/24/2006,2006,3,7,4,24
07/24/2006,2006,3,7,4,24
06/24/2008,2008,2,6,4,24
06/24/2008,2008,2,6,4,24
06/24/2009,2009,2,6,4,24
06/24/2009,2009,2,6,4,24
06/24/2009,2009,2,6,4,24
06/24/2009,2009,2,6,4,24
06/18/2010,2010,2,6,3,18
07/09/2006,2006,3,7,2,9
07/09/2005,2005,3,7,2,9
07/09/2005,2005,3,7,2,9
07/09/2005,2005,3,7,2,9
11/18/2005,2005,4,11,3,18
01/10/2006,2006,1,1,2,10
01/10/2007,2007,1,1,2,10
01/10/2008,2008,1,1,2,10
09/12/2009,2009,3,9,2,12
09/12/2008,2008,3,9,2,12
11/27/2006,2006,4,11,4,27
11/27/2006,2006,4,11,4,27
11/27/2006,2006,4,11,4,27
11/27/2005,2005,4,11,4,27
11/27/2005,2005,4,11,4,27
11/27/2005,2005,4,11,4,27
07/09/2008,2008,3,7,2,9
07/09/2008,2008,3,7,2,9
09/24/2008,2008,3,9,4,24
09/24/2009,2009,3,9,4,24
09/24/2009,2009,3,9,4,24
09/24/2009,2009,3,9,4,24
04/27/2009,2009,2,4,4,27
05/27/2008,2008,2,5,4,27
04/27/2007,2007,2,4,4,27
04/27/2006,2006,2,4,4,27
04/27/2005,2005,2,4,4,27
04/27/2005,2005,2,4,4,27
01/28/2010,2010,1,1,4,28
09/24/2007,2007,3,9,4,24
09/24/2005,2005,3,9,4,24
11/24/2008,2008,4,11,4,24
02/10/2010,2010,1,2,2,10
03/25/2010,2010,1,3,4,25
03/25/2010,2010,1,3,4,25
03/20/2008,2008,1,3,3,20
03/20/2006,2006,1,3,3,20
03/20/2006,2006,1,3,3,20
03/20/2005,2005,1,3,3,20
03/20/2005,2005,1,3,3,20
11/24/2006,2006,4,11,4,24
11/24/2007,2007,4,11,4,24
11/24/2007,2007,4,11,4,24
11/24/2007,2007,4,11,4,24
10/14/2006,2006,4,10,2,14
02/09/2005,2005,1,2,2,9
02/09/2005,2005,1,2,2,9
02/09/2007,2007,1,2,2,9
05/13/2006,2006,2,5,2,13
05/13/2006,2006,2,5,2,13
12/15/2007,2007,4,12,2,15
02/01/2007,2007,1,2,1,1
12/15/2005,2005,4,12,2,15
12/15/2005,2005,4,12,2,15
12/15/2005,2005,4,12,2,15
03/19/2008,2008,1,3,3,19
03/19/2009,2009,1,3,3,19
03/19/2009,2009,1,3,3,19
03/19/2009,2009,1,3,3,19
03/19/2009,2009,1,3,3,19
03/19/2007,2007,1,3,3,19
08/31/2010,2010,3,8,4,31
08/12/2007,2007,3,8,2,12
08/12/2007,2007,3,8,2,12
07/04/2010,2010,3,7,1,4
07/04/2010,2010,3,7,1,4
07/04/2010,2010,3,7,1,4
07/04/2010,2010,3,7,1,4
12/15/2008,2008,4,12,2,15
12/15/2008,2008,4,12,2,15
12/24/2007,2007,4,12,4,24
08/11/2007,2007,3,8,2,11
11/25/2008,2008,4,11,4,25
08/11/2005,2005,3,8,2,11
08/11/2005,2005,3,8,2,11
08/11/2009,2009,3,8,2,11
08/11/2009,2009,3,8,2,11
08/11/2008,2008,3,8,2,11
08/11/2008,2008,3,8,2,11
08/11/2008,2008,3,8,2,11
07/08/2010,2010,3,7,2,8
08/14/2006,2006,3,8,2,14
02/07/2007,2007,1,2,1,7
02/07/2007,2007,1,2,1,7
04/06/2008,2008,2,4,1,6
04/06/2007,2007,2,4,1,6
04/06/2007,2007,2,4,1,6
04/06/2006,2006,2,4,1,6
04/06/2005,2005,2,4,1,6
11/01/2008,2008,4,11,1,1
07/10/2010,2010,3,7,2,10
09/09/2005,2005,3,9,2,9
08/06/2010,2010,3,8,1,6
12/30/2005,2005,4,12,4,30
04/29/2009,2009,2,4,4,29
04/29/2009,2009,2,4,4,29
06/23/2010,2010,2,6,4,23
06/23/2010,2010,2,6,4,23
06/23/2010,2010,2,6,4,23
09/09/2008,2008,3,9,2,9
02/14/2009,2009,1,2,2,14
12/16/2008,2008,4,12,3,16
12/16/2008,2008,4,12,3,16
12/16/2009,2009,4,12,3,16
12/16/2005,2005,4,12,3,16
12/16/2006,2006,4,12,3,16
12/16/2007,2007,4,12,3,16
04/28/2010,2010,2,4,4,28
06/16/2010,2010,2,6,3,16
10/04/2009,2009,4,10,1,4
10/04/2009,2009,4,10,1,4
05/22/2010,2010,2,5,3,22
07/06/2006,2006,3,7,1,6
05/17/2007,2007,2,5,3,17
10/04/2007,2007,4,10,1,4
06/10/2006,2006,2,6,2,10
06/10/2005,2005,2,6,2,10
10/09/2007,2007,4,10,2,9
10/09/2007,2007,4,10,2,9
08/14/2008,2008,3,8,2,14
10/09/2005,2005,4,10,2,9
10/09/2005,2005,4,10,2,9
10/09/2005,2005,4,10,2,9
08/08/2009,2009,3,8,2,8
09/01/2008,2008,3,9,1,1
10/09/2009,2009,4,10,2,9
10/09/2009,2009,4,10,2,9
10/09/2009,2009,4,10,2,9
10/09/2009,2009,4,10,2,9
10/09/2009,2009,4,10,2,9
10/09/2008,2008,4,10,2,9
10/09/2008,2008,4,10,2,9
10/09/2008,2008,4,10,2,9
06/10/2009,2009,2,6,2,10
06/10/2009,2009,2,6,2,10
05/15/2005,2005,2,5,2,15
05/15/2005,2005,2,5,2,15
03/20/2009,2009,1,3,3,20
06/01/2010,2010,2,6,1,1
06/01/2010,2010,2,6,1,1
03/20/2007,2007,1,3,3,20
03/20/2005,2005,1,3,3,20
03/20/2005,2005,1,3,3,20
09/19/2009,2009,3,9,3,19
09/19/2009,2009,3,9,3,19
09/19/2008,2008,3,9,3,19
09/19/2008,2008,3,9,3,19
09/19/2007,2007,3,9,3,19
09/19/2006,2006,3,9,3,19
12/10/2006,2006,4,12,2,10
12/10/2006,2006,4,12,2,10
10/28/2005,2005,4,10,4,28
10/28/2007,2007,4,10,4,28
10/28/2007,2007,4,10,4,28
10/28/2006,2006,4,10,4,28
01/02/2006,2006,1,1,1,2
01/02/2007,2007,1,1,1,2
01/02/2008,2008,1,1,1,2
01/02/2009,2009,1,1,1,2
10/28/2009,2009,4,10,4,28
02/14/2007,2007,1,2,2,14
02/14/2006,2006,1,2,2,14
10/10/2006,2006,4,10,2,10
08/04/2006,2006,3,8,1,4
08/04/2007,2007,3,8,1,4
05/04/2008,2008,2,5,1,4
05/04/2008,2008,2,5,1,4
05/25/2006,2006,2,5,4,25
08/04/2009,2009,3,8,1,4
10/10/2008,2008,4,10,2,10
10/10/2008,2008,4,10,2,10
10/10/2008,2008,4,10,2,10
10/08/2005,2005,4,10,2,8
10/08/2005,2005,4,10,2,8
10/08/2007,2007,4,10,2,8
10/08/2007,2007,4,10,2,8
10/08/2006,2006,4,10,2,8
08/05/2009,2009,3,8,1,5
08/05/2009,2009,3,8,1,5
08/05/2009,2009,3,8,1,5
08/13/2005,2005,3,8,2,13
08/13/2005,2005,3,8,2,13
08/13/2005,2005,3,8,2,13
08/13/2005,2005,3,8,2,13
08/13/2005,2005,3,8,2,13
08/13/2005,2005,3,8,2,13
02/19/2007,2007,1,2,3,19
02/19/2007,2007,1,2,3,19
02/19/2007,2007,1,2,3,19
02/19/2007,2007,1,2,3,19
02/19/2006,2006,1,2,3,19
08/13/2008,2008,3,8,2,13
08/13/2009,2009,3,8,2,13
08/05/2007,2007,3,8,1,5
08/05/2006,2006,3,8,1,5
02/21/2010,2010,1,2,3,21
10/08/2008,2008,4,10,2,8
10/08/2008,2008,4,10,2,8
02/14/2010,2010,1,2,2,14
03/04/2010,2010,1,3,1,4
03/04/2010,2010,1,3,1,4
03/04/2010,2010,1,3,1,4
12/29/2007,2007,4,12,4,29
07/20/2007,2007,3,7,3,20
07/20/2007,2007,3,7,3,20
07/20/2007,2007,3,7,3,20
04/26/2005,2005,2,4,4,26
04/26/2005,2005,2,4,4,26
04/26/2005,2005,2,4,4,26
04/26/2006,2006,2,4,4,26
04/26/2006,2006,2,4,4,26
07/12/2008,2008,3,7,2,12
07/12/2008,2008,3,7,2,12
12/21/2005,2005,4,12,3,21
12/21/2005,2005,4,12,3,21
12/21/2006,2006,4,12,3,21
12/21/2006,2006,4,12,3,21
12/21/2008,2008,4,12,3,21
12/21/2008,2008,4,12,3,21
12/21/2008,2008,4,12,3,21
06/12/2007,2007,2,6,2,12
06/12/2007,2007,2,6,2,12
06/12/2007,2007,2,6,2,12
06/12/2007,2007,2,6,2,12
06/12/2006,2006,2,6,2,12
06/12/2006,2006,2,6,2,12
06/12/2006,2006,2,6,2,12
04/26/2008,2008,2,4,4,26
07/12/2006,2006,3,7,2,12
07/12/2005,2005,3,7,2,12
07/20/2008,2008,3,7,3,20
09/19/2007,2007,3,9,3,19
06/01/2010,2010,2,6,1,1
06/01/2010,2010,2,6,1,1
06/11/2005,2005,2,6,2,11
07/18/2010,2010,3,7,3,18
06/11/2007,2007,2,6,2,11
06/11/2006,2006,2,6,2,11
06/11/2006,2006,2,6,2,11
06/11/2008,2008,2,6,2,11
03/10/2010,2010,1,3,2,10
07/02/2009,2009,3,7,1,2
07/02/2009,2009,3,7,1,2
07/19/2010,2010,3,7,3,19
04/28/2005,2005,2,4,4,28
08/01/2006,2006,3,8,1,1
07/26/2007,2007,3,7,4,26
07/26/2007,2007,3,7,4,26
07/26/2007,2007,3,7,4,26
02/05/2005,2005,1,2,1,5
02/05/2007,2007,1,2,1,5
02/05/2007,2007,1,2,1,5
02/05/2006,2006,1,2,1,5
02/05/2006,2006,1,2,1,5
02/05/2008,2008,1,2,1,5
09/28/2006,2006,3,9,4,28
07/26/2009,2009,3,7,4,26
03/31/2005,2005,1,3,4,31
03/31/2009,2009,1,3,4,31
03/31/2009,2009,1,3,4,31
03/31/2008,2008,1,3,4,31
10/28/2010,2010,4,10,4,28
07/26/2010,2010,3,7,4,26
07/26/2010,2010,3,7,4,26
11/07/2006,2006,4,11,1,7
11/07/2005,2005,4,11,1,7
11/07/2005,2005,4,11,1,7
10/25/2009,2009,4,10,4,25
10/25/2009,2009,4,10,4,25
10/25/2008,2008,4,10,4,25
10/25/2008,2008,4,10,4,25
10/25/2008,2008,4,10,4,25
10/25/2008,2008,4,10,4,25
10/25/2006,2006,4,10,4,25
10/25/2006,2006,4,10,4,25
02/13/2010,2010,1,2,2,13
11/07/2008,2008,4,11,1,7
05/16/2006,2006,2,5,3,16
05/16/2006,2006,2,5,3,16
07/25/2010,2010,3,7,4,25
07/25/2010,2010,3,7,4,25
10/10/2010,2010,4,10,2,10
02/13/2010,2010,1,2,2,13
02/13/2010,2010,1,2,2,13
02/28/2005,2005,1,2,4,28
02/28/2005,2005,1,2,4,28
02/28/2005,2005,1,2,4,28
09/22/2008,2008,3,9,3,22
02/28/2007,2007,1,2,4,28
07/24/2006,2006,3,7,4,24
08/10/2007,2007,3,8,2,10
08/10/2007,2007,3,8,2,10
05/12/2005,2005,2,5,2,12
05/12/2005,2005,2,5,2,12
05/12/2005,2005,2,5,2,12
05/12/2005,2005,2,5,2,12
10/04/2008,2008,4,10,1,4
05/12/2007,2007,2,5,2,12
07/19/2009,2009,3,7,3,19
05/12/2009,2009,2,5,2,12
07/19/2007,2007,3,7,3,19
05/02/2005,2005,2,5,1,2
07/24/2008,2008,3,7,4,24
08/10/2009,2009,3,8,2,10
08/10/2009,2009,3,8,2,10
06/14/2005,2005,2,6,2,14
06/14/2005,2005,2,6,2,14
06/14/2007,2007,2,6,2,14
06/14/2006,2006,2,6,2,14
06/14/2006,2006,2,6,2,14
06/14/2006,2006,2,6,2,14
08/07/2005,2005,3,8,1,7
08/07/2006,2006,3,8,1,7
08/07/2007,2007,3,8,1,7
08/07/2008,2008,3,8,1,7
09/22/2009,2009,3,9,3,22
09/22/2009,2009,3,9,3,22
09/22/2009,2009,3,9,3,22
06/14/2009,2009,2,6,2,14
06/14/2008,2008,2,6,2,14
07/23/2006,2006,3,7,4,23
07/23/2005,2005,3,7,4,23
07/23/2005,2005,3,7,4,23
07/23/2005,2005,3,7,4,23
07/23/2008,2008,3,7,4,23
01/16/2008,2008,1,1,3,16
01/16/2008,2008,1,1,3,16
01/16/2009,2009,1,1,3,16
12/24/2007,2007,4,12,4,24
08/04/2007,2007,3,8,1,4
08/04/2007,2007,3,8,1,4
08/04/2007,2007,3,8,1,4
01/16/2006,2006,1,1,3,16
01/16/2005,2005,1,1,3,16
02/19/2010,2010,1,2,3,19
07/09/2009,2009,3,7,2,9
05/19/2009,2009,2,5,3,19
08/16/2006,2006,3,8,3,16
08/16/2006,2006,3,8,3,16
08/16/2007,2007,3,8,3,16
08/16/2007,2007,3,8,3,16
12/01/2007,2007,4,12,1,1
11/20/2006,2006,4,11,3,20
12/01/2005,2005,4,12,1,1
11/20/2008,2008,4,11,3,20
11/20/2008,2008,4,11,3,20
11/20/2009,2009,4,11,3,20
12/01/2008,2008,4,12,1,1
12/01/2009,2009,4,12,1,1
08/16/2009,2009,3,8,3,16
05/19/2007,2007,2,5,3,19
05/19/2007,2007,2,5,3,19
05/19/2006,2006,2,5,3,19
05/03/2007,2007,2,5,1,3
04/15/2009,2009,2,4,2,15
02/14/2005,2005,1,2,2,14
02/14/2005,2005,1,2,2,14
10/10/2009,2009,4,10,2,10
02/14/2007,2007,1,2,2,14
02/14/2006,2006,1,2,2,14
02/14/2006,2006,1,2,2,14
02/14/2006,2006,1,2,2,14
02/14/2009,2009,1,2,2,14
04/24/2008,2008,2,4,4,24
03/02/2010,2010,1,3,1,2
04/15/2007,2007,2,4,2,15
04/15/2005,2005,2,4,2,15
05/03/2008,2008,2,5,1,3
01/01/2005,2005,1,1,1,1
01/10/2010,2010,1,1,2,10
01/10/2010,2010,1,1,2,10
01/10/2010,2010,1,1,2,10
07/08/2010,2010,3,7,2,8
05/16/2005,2005,2,5,3,16
04/20/2010,2010,2,4,3,20
10/22/2010,2010,4,10,3,22
01/14/2010,2010,1,1,2,14
01/14/2010,2010,1,1,2,14
07/09/2010,2010,3,7,2,9
07/09/2010,2010,3,7,2,9
04/29/2008,2008,2,4,4,29
04/29/2009,2009,2,4,4,29
11/11/2007,2007,4,11,2,11
02/14/2010,2010,1,2,2,14
09/22/2006,2006,3,9,3,22
09/22/2006,2006,3,9,3,22
09/22/2007,2007,3,9,3,22
09/22/2007,2007,3,9,3,22
07/01/2010,2010,3,7,1,1
07/01/2010,2010,3,7,1,1
06/13/2010,2010,2,6,2,13
02/03/2008,2008,1,2,1,3
09/22/2009,2009,3,9,3,22
09/22/2009,2009,3,9,3,22
09/22/2009,2009,3,9,3,22
09/22/2009,2009,3,9,3,22
09/24/2005,2005,3,9,4,24
09/24/2005,2005,3,9,4,24
04/15/2008,2008,2,4,2,15
04/25/2010,2010,2,4,4,25
08/15/2010,2010,3,8,2,15
04/08/2010,2010,2,4,2,8
04/08/2010,2010,2,4,2,8
02/23/2005,2005,1,2,4,23
02/23/2006,2006,1,2,4,23
08/12/2010,2010,3,8,2,12
07/30/2005,2005,3,7,4,30
11/06/2009,2009,4,11,1,6
11/06/2009,2009,4,11,1,6
11/06/2009,2009,4,11,1,6
11/06/2008,2008,4,11,1,6
11/06/2008,2008,4,11,1,6
04/20/2006,2006,2,4,3,20
04/20/2006,2006,2,4,3,20
08/13/2009,2009,3,8,2,13
02/23/2008,2008,1,2,4,23
07/24/2010,2010,3,7,4,24
09/12/2009,2009,3,9,2,12
01/09/2010,2010,1,1,2,9
09/12/2005,2005,3,9,2,12
09/06/2010,2010,3,9,1,6
09/06/2010,2010,3,9,1,6
09/12/2007,2007,3,9,2,12
09/12/2006,2006,3,9,2,12
09/12/2006,2006,3,9,2,12
01/04/2007,2007,1,1,1,4
09/21/2006,2006,3,9,3,21
09/21/2007,2007,3,9,3,21
09/21/2005,2005,3,9,3,21
09/21/2005,2005,3,9,3,21
09/21/2005,2005,3,9,3,21
10/17/2010,2010,4,10,3,17
07/23/2008,2008,3,7,4,23
01/04/2005,2005,1,1,1,4
01/04/2005,2005,1,1,1,4
01/30/2010,2010,1,1,4,30
02/28/2007,2007,1,2,4,28
09/21/2009,2009,3,9,3,21
10/29/2006,2006,4,10,4,29
03/20/2007,2007,1,3,3,20
03/20/2007,2007,1,3,3,20
04/19/2010,2010,2,4,3,19
04/19/2010,2010,2,4,3,19
04/19/2010,2010,2,4,3,19
10/29/2008,2008,4,10,4,29
01/23/2007,2007,1,1,4,23
04/04/2009,2009,2,4,1,4
11/24/2005,2005,4,11,4,24
08/24/2005,2005,3,8,4,24
08/24/2005,2005,3,8,4,24
08/24/2005,2005,3,8,4,24
11/24/2006,2006,4,11,4,24
11/24/2006,2006,4,11,4,24
11/24/2006,2006,4,11,4,24
01/15/2010,2010,1,1,2,15
01/15/2010,2010,1,1,2,15
04/25/2005,2005,2,4,4,25
04/25/2005,2005,2,4,4,25
07/15/2005,2005,3,7,2,15
06/21/2007,2007,2,6,3,21
04/26/2007,2007,2,4,4,26
04/10/2007,2007,2,4,2,10
04/10/2007,2007,2,4,2,10
04/25/2008,2008,2,4,4,25
04/25/2008,2008,2,4,4,25
04/25/2008,2008,2,4,4,25
05/24/2006,2006,2,5,4,24
05/24/2006,2006,2,5,4,24
04/15/2009,2009,2,4,2,15
09/10/2010,2010,3,9,2,10
09/10/2010,2010,3,9,2,10
12/12/2006,2006,4,12,2,12
03/20/2009,2009,1,3,3,20
08/04/2008,2008,3,8,1,4
05/03/2010,2010,2,5,1,3
05/03/2010,2010,2,5,1,3
04/26/2009,2009,2,4,4,26
04/26/2009,2009,2,4,4,26
09/26/2006,2006,3,9,4,26
09/26/2006,2006,3,9,4,26
05/23/2010,2010,2,5,4,23
08/21/2006,2006,3,8,3,21
09/26/2008,2008,3,9,4,26
09/26/2008,2008,3,9,4,26
09/23/2005,2005,3,9,4,23
09/23/2005,2005,3,9,4,23
03/07/2009,2009,1,3,1,7
03/07/2009,2009,1,3,1,7
01/08/2009,2009,1,1,2,8
02/18/2005,2005,1,2,3,18
03/07/2007,2007,1,3,1,7
03/07/2006,2006,1,3,1,7
03/07/2006,2006,1,3,1,7
03/07/2006,2006,1,3,1,7
03/07/2006,2006,1,3,1,7
03/07/2006,2006,1,3,1,7
03/07/2005,2005,1,3,1,7
03/07/2005,2005,1,3,1,7
09/29/2006,2006,3,9,4,29
01/12/2006,2006,1,1,2,12
01/12/2006,2006,1,1,2,12
01/12/2006,2006,1,1,2,12
01/12/2006,2006,1,1,2,12
07/13/2006,2006,3,7,2,13
01/12/2005,2005,1,1,2,12
11/09/2005,2005,4,11,2,9
11/09/2006,2006,4,11,2,9
11/09/2006,2006,4,11,2,9
09/23/2010,2010,3,9,4,23
11/09/2008,2008,4,11,2,9
09/02/2005,2005,3,9,1,2
09/02/2005,2005,3,9,1,2
09/02/2005,2005,3,9,1,2
08/01/2007,2007,3,8,1,1
08/01/2006,2006,3,8,1,1
06/16/2010,2010,2,6,3,16
01/12/2009,2009,1,1,2,12
01/12/2009,2009,1,1,2,12
01/12/2009,2009,1,1,2,12
01/12/2009,2009,1,1,2,12
11/17/2008,2008,4,11,3,17
11/17/2009,2009,4,11,3,17
06/26/2010,2010,2,6,4,26
10/13/2009,2009,4,10,2,13
10/13/2008,2008,4,10,2,13
10/13/2006,2006,4,10,2,13
09/02/2006,2006,3,9,1,2
08/04/2010,2010,3,8,1,4
11/17/2007,2007,4,11,3,17
11/17/2005,2005,4,11,3,17
11/17/2005,2005,4,11,3,17
04/25/2010,2010,2,4,4,25
04/25/2010,2010,2,4,4,25
06/30/2007,2007,2,6,4,30
06/30/2007,2007,2,6,4,30
06/30/2007,2007,2,6,4,30
09/24/2008,2008,3,9,4,24
04/12/2010,2010,2,4,2,12
04/12/2010,2010,2,4,2,12
07/01/2007,2007,3,7,1,1
10/17/2010,2010,4,10,3,17
10/17/2010,2010,4,10,3,17
08/12/2005,2005,3,8,2,12
08/12/2005,2005,3,8,2,12
10/29/2010,2010,4,10,4,29
08/12/2007,2007,3,8,2,12
08/12/2007,2007,3,8,2,12
08/21/2008,2008,3,8,3,21
08/21/2008,2008,3,8,3,21
08/21/2009,2009,3,8,3,21
08/21/2009,2009,3,8,3,21
08/21/2009,2009,3,8,3,21
05/10/2007,2007,2,5,2,10
05/10/2006,2006,2,5,2,10
05/10/2006,2006,2,5,2,10
04/05/2007,2007,2,4,1,5
05/10/2008,2008,2,5,2,10
05/10/2008,2008,2,5,2,10
04/05/2005,2005,2,4,1,5
08/21/2007,2007,3,8,3,21
08/21/2007,2007,3,8,3,21
08/21/2007,2007,3,8,3,21
08/21/2007,2007,3,8,3,21
08/12/2008,2008,3,8,2,12
08/12/2009,2009,3,8,2,12
08/12/2009,2009,3,8,2,12
08/12/2009,2009,3,8,2,12
02/26/2005,2005,1,2,4,26
08/15/2009,2009,3,8,2,15
02/04/2010,2010,1,2,1,4
01/30/2009,2009,1,1,4,30
09/18/2008,2008,3,9,3,18
09/18/2008,2008,3,9,3,18
09/18/2008,2008,3,9,3,18
09/18/2009,2009,3,9,3,18
09/18/2007,2007,3,9,3,18
09/18/2005,2005,3,9,3,18
09/18/2005,2005,3,9,3,18
03/12/2010,2010,1,3,2,12
07/02/2006,2006,3,7,1,2
07/02/2006,2006,3,7,1,2
11/20/2008,2008,4,11,3,20
07/02/2005,2005,3,7,1,2
05/15/2009,2009,2,5,2,15
11/20/2006,2006,4,11,3,20
11/20/2007,2007,4,11,3,20
10/17/2008,2008,4,10,3,17
10/17/2008,2008,4,10,3,17
10/17/2008,2008,4,10,3,17
10/17/2008,2008,4,10,3,17
11/24/2005,2005,4,11,4,24
05/12/2010,2010,2,5,2,12
10/08/2010,2010,4,10,2,8
10/08/2010,2010,4,10,2,8
10/08/2010,2010,4,10,2,8
08/13/2005,2005,3,8,2,13
08/13/2005,2005,3,8,2,13
01/27/2006,2006,1,1,4,27
01/27/2006,2006,1,1,4,27
06/22/2009,2009,2,6,3,22
10/13/2008,2008,4,10,2,13
09/04/2005,2005,3,9,1,4
11/24/2009,2009,4,11,4,24
11/24/2009,2009,4,11,4,24
12/02/2007,2007,4,12,1,2
12/02/2007,2007,4,12,1,2
12/02/2006,2006,4,12,1,2
06/22/2005,2005,2,6,3,22
06/22/2005,2005,2,6,3,22
10/13/2007,2007,4,10,2,13
06/22/2006,2006,2,6,3,22
06/22/2006,2006,2,6,3,22
07/09/2007,2007,3,7,2,9
05/05/2008,2008,2,5,1,5
04/30/2009,2009,2,4,4,30
01/04/2010,2010,1,1,1,4
06/04/2007,2007,2,6,1,4
06/04/2007,2007,2,6,1,4
06/04/2007,2007,2,6,1,4
06/04/2007,2007,2,6,1,4
06/04/2006,2006,2,6,1,4
06/04/2006,2006,2,6,1,4
05/05/2006,2006,2,5,1,5
05/05/2006,2006,2,5,1,5
05/05/2007,2007,2,5,1,5
05/05/2005,2005,2,5,1,5
05/05/2005,2005,2,5,1,5
11/26/2006,2006,4,11,4,26
09/19/2006,2006,3,9,3,19
03/15/2006,2006,1,3,2,15
12/08/2009,2009,4,12,2,8
12/04/2007,2007,4,12,1,4
10/28/2010,2010,4,10,4,28
05/29/2009,2009,2,5,4,29
04/27/2008,2008,2,4,4,27
04/27/2008,2008,2,4,4,27
02/25/2006,2006,1,2,4,25
02/25/2005,2005,1,2,4,25
07/09/2006,2006,3,7,2,9
08/06/2005,2005,3,8,1,6
07/09/2009,2009,3,7,2,9
07/09/2009,2009,3,7,2,9
07/09/2009,2009,3,7,2,9
07/09/2008,2008,3,7,2,9
07/09/2008,2008,3,7,2,9
06/12/2010,2010,2,6,2,12
06/12/2010,2010,2,6,2,12
04/27/2006,2006,2,4,4,27
02/25/2008,2008,1,2,4,25
02/25/2008,2008,1,2,4,25
02/25/2008,2008,1,2,4,25
01/06/2009,2009,1,1,1,6
01/06/2009,2009,1,1,1,6
01/22/2005,2005,1,1,3,22
01/22/2006,2006,1,1,3,22
01/22/2008,2008,1,1,3,22
01/22/2008,2008,1,1,3,22
01/22/2009,2009,1,1,3,22
06/17/2010,2010,2,6,3,17
06/17/2010,2010,2,6,3,17
06/17/2010,2010,2,6,3,17
06/17/2010,2010,2,6,3,17
06/08/2006,2006,2,6,2,8
11/12/2008,2008,4,11,2,12
11/12/2008,2008,4,11,2,12
11/12/2008,2008,4,11,2,12
12/29/2009,2009,4,12,4,29
12/29/2008,2008,4,12,4,29
02/06/2010,2010,1,2,1,6
02/06/2010,2010,1,2,1,6
02/06/2010,2010,1,2,1,6
03/06/2007,2007,1,3,1,6
03/06/2007,2007,1,3,1,6
05/26/2007,2007,2,5,4,26
08/09/2006,2006,3,8,2,9
05/15/2005,2005,2,5,2,15
09/10/2005,2005,3,9,2,10
05/15/2008,2008,2,5,2,15
08/09/2008,2008,3,8,2,9
08/09/2008,2008,3,8,2,9
08/09/2008,2008,3,8,2,9
12/29/2005,2005,4,12,4,29
04/24/2005,2005,2,4,4,24
12/29/2007,2007,4,12,4,29
12/29/2007,2007,4,12,4,29
03/14/2007,2007,1,3,2,14
03/14/2007,2007,1,3,2,14
09/02/2005,2005,3,9,1,2
10/08/2010,2010,4,10,2,8
09/02/2007,2007,3,9,1,2
09/02/2007,2007,3,9,1,2
09/02/2007,2007,3,9,1,2
09/02/2006,2006,3,9,1,2
07/09/2010,2010,3,7,2,9
07/09/2010,2010,3,7,2,9
09/02/2008,2008,3,9,1,2
02/11/2009,2009,1,2,2,11
02/11/2009,2009,1,2,2,11
12/19/2008,2008,4,12,3,19
12/19/2009,2009,4,12,3,19
02/22/2009,2009,1,2,3,22
02/22/2005,2005,1,2,3,22
02/22/2005,2005,1,2,3,22
02/22/2005,2005,1,2,3,22
07/23/2007,2007,3,7,4,23
02/22/2006,2006,1,2,3,22
02/22/2006,2006,1,2,3,22
12/19/2005,2005,4,12,3,19
12/19/2006,2006,4,12,3,19
12/19/2007,2007,4,12,3,19
12/19/2007,2007,4,12,3,19
