invoiceID,customerID,saleDate,prodID,amt,qty,discounted
124,25,10/14/2011,12,3567.07,13.0,0
124,25,10/14/2011,20,1858.08,8.0,0
124,25,10/14/2011,34,2723.84,8.0,0
124,25,10/14/2011,35,10179.0,18.0,0
124,25,10/14/2011,38,4534.4,20.0,0
124,25,10/14/2011,47,2123.25,15.0,0
125,15,02/27/2009,18,5931.12,13.0,0
125,15,02/27/2009,27,2023.02,6.0,0
125,15,02/27/2009,34,1021.44,3.0,0
126,10,02/03/2010,15,635.36,4.0,0
126,10,02/03/2010,18,5931.12,13.0,0
126,10,02/03/2010,28,1641.63,3.0,0
126,10,02/03/2010,32,2871.19,7.0,0
126,10,02/03/2010,39,5419.44,18.0,0
126,10,02/03/2010,40,2207.81,11.0,0
126,10,02/03/2010,42,6716.04,12.0,0
127,20,09/18/2006,2,6117.36,12.0,0
127,20,09/18/2006,37,11691.4,20.0,0
127,20,09/18/2006,38,906.88,4.0,0
127,20,09/18/2006,40,2207.81,11.0,0
127,20,09/18/2006,43,9900.0,20.0,0
127,20,09/18/2006,45,7920.64,16.0,0
128,8,05/01/2006,19,248.92,2.0,0
128,8,05/01/2006,21,3961.65,7.0,0
128,8,05/01/2006,22,1954.44,4.0,0
128,8,05/01/2006,23,2566.3,11.0,0
128,8,05/01/2006,36,8765.46,19.0,0
128,8,05/01/2006,45,1980.16,4.0,0
128,8,05/01/2006,48,2109.24,6.0,0
129,11,06/21/2007,2,2039.12,4.0,0
129,11,06/21/2007,12,2743.9,10.0,0
129,11,06/21/2007,14,3869.46,9.0,0
129,11,06/21/2007,25,2891.7,10.0,0
129,11,06/21/2007,38,906.88,4.0,0
129,11,06/21/2007,40,1204.26,6.0,0
130,34,12/10/2009,24,3874.0,13.0,0
130,34,12/10/2009,28,3830.47,7.0,0
130,34,12/10/2009,32,7793.23,19.0,0
130,34,12/10/2009,47,849.3,6.0,0
131,6,06/07/2007,1,1319.76,8.0,0
131,6,06/07/2007,16,6453.44,14.0,0
131,6,06/07/2007,35,6786.0,12.0,0
131,6,06/07/2007,38,453.44,2.0,0
131,6,06/07/2007,40,3211.36,16.0,0
132,5,12/14/2007,11,4960.2,14.0,0
132,5,12/14/2007,33,5144.1,13.0,0
132,5,12/14/2007,35,5089.5,9.0,0
132,5,12/14/2007,46,6221.88,12.0,0
132,5,12/14/2007,47,849.3,6.0,0
133,17,06/17/2007,28,7660.94,14.0,0
133,17,06/17/2007,30,1416.6,5.0,0
133,17,06/17/2007,37,2338.28,4.0,0
133,17,06/17/2007,38,1587.04,7.0,0
133,17,06/17/2007,47,283.1,2.0,0
134,30,02/09/2005,1,1154.79,7.0,0
134,30,02/09/2005,6,5209.2,15.0,0
134,30,02/09/2005,12,823.17,3.0,0
134,30,02/09/2005,16,921.92,2.0,0
134,30,02/09/2005,33,2769.9,7.0,0
134,30,02/09/2005,38,1587.04,7.0,0
134,30,02/09/2005,45,6435.52,13.0,0
134,30,02/09/2005,46,7777.35,15.0,0
134,30,02/09/2005,48,2812.32,8.0,0
135,10,01/08/2009,4,2509.1,10.0,0
135,10,01/08/2009,22,4886.1,10.0,0
135,10,01/08/2009,34,2383.36,7.0,0
135,10,01/08/2009,43,8415.0,17.0,0
135,10,01/08/2009,45,4455.36,9.0,0
136,17,01/15/2006,8,5258.97,9.0,0
136,17,01/15/2006,14,3869.46,9.0,0
136,17,01/15/2006,15,2223.76,14.0,0
136,17,01/15/2006,18,3649.92,8.0,0
136,17,01/15/2006,20,1161.3,5.0,0
136,17,01/15/2006,23,933.2,4.0,0
136,17,01/15/2006,24,3576.0,12.0,0
136,17,01/15/2006,44,1965.6,10.0,0
136,17,01/15/2006,46,2592.45,5.0,0
137,38,01/12/2010,15,2859.12,18.0,0
137,38,01/12/2010,41,1898.16,11.0,0
137,38,01/12/2010,42,10074.06,18.0,0
137,38,01/12/2010,43,5940.0,12.0,0
137,38,01/12/2010,45,7425.6,15.0,0
138,5,05/21/2010,1,2144.61,13.0,0
138,5,05/21/2010,2,2039.12,4.0,0
138,5,05/21/2010,31,2861.67,7.0,0
138,5,05/21/2010,41,517.68,3.0,0
139,23,12/18/2009,1,329.94,2.0,0
139,23,12/18/2009,3,3226.73,13.0,0
139,23,12/18/2009,26,3390.12,12.0,0
139,23,12/18/2009,34,3404.8,10.0,0
139,23,12/18/2009,36,9226.8,20.0,0
139,23,12/18/2009,43,1485.0,3.0,0
139,23,12/18/2009,48,4921.56,14.0,0
140,36,08/09/2009,37,5845.7,10.0,0
141,9,02/16/2007,7,1308.99,3.0,0
141,9,02/16/2007,22,5863.32,12.0,0
141,9,02/16/2007,42,6156.37,11.0,0
141,9,02/16/2007,47,2123.25,15.0,0
142,12,11/30/2005,26,3672.63,13.0,0
142,12,11/30/2005,38,3627.52,16.0,0
142,12,11/30/2005,46,8295.84,16.0,0
143,19,11/01/2010,4,3512.74,14.0,0
143,19,11/01/2010,10,10635.06,19.0,0
143,19,11/01/2010,11,4251.6,12.0,0
143,19,11/01/2010,28,7660.94,14.0,0
144,3,01/24/2008,7,7853.94,18.0,0
144,3,01/24/2008,9,3251.16,11.0,0
144,3,01/24/2008,18,7756.08,17.0,0
144,3,01/24/2008,22,7329.15,15.0,0
145,3,04/23/2008,25,3180.87,11.0,0
146,30,05/23/2006,17,2595.69,9.0,0
146,30,05/23/2006,27,4046.04,12.0,0
146,30,05/23/2006,30,4816.44,17.0,0
146,30,05/23/2006,39,903.24,3.0,0
146,30,05/23/2006,42,1679.01,3.0,0
147,35,05/18/2008,3,1985.68,8.0,0
147,35,05/18/2008,17,4037.74,14.0,0
147,35,05/18/2008,19,622.3,5.0,0
147,35,05/18/2008,25,3180.87,11.0,0
147,35,05/18/2008,33,3957.0,10.0,0
147,35,05/18/2008,34,3064.32,9.0,0
148,1,10/08/2005,8,5843.3,10.0,0
148,1,10/08/2005,21,1131.9,2.0,0
148,1,10/08/2005,48,4570.02,13.0,0
149,30,01/09/2005,19,1244.6,10.0,0
149,30,01/09/2005,42,10074.06,18.0,0
149,30,01/09/2005,47,849.3,6.0,0
150,20,03/21/2011,6,6945.6,20.0,0
150,20,03/21/2011,10,4477.92,8.0,0
150,20,03/21/2011,30,5666.4,20.0,0
150,20,03/21/2011,39,4215.12,14.0,0
150,20,03/21/2011,40,802.84,4.0,0
150,20,03/21/2011,46,5184.9,10.0,0
151,22,07/16/2010,2,6627.14,13.0,0
151,22,07/16/2010,4,501.82,2.0,0
151,22,07/16/2010,18,912.48,2.0,0
151,22,07/16/2010,23,4199.4,18.0,0
151,22,07/16/2010,37,10522.26,18.0,0
152,3,09/19/2010,3,2233.89,9.0,0
152,3,09/19/2010,16,1382.88,3.0,0
152,3,09/19/2010,24,2384.0,8.0,0
152,3,09/19/2010,36,2306.7,5.0,0
153,1,01/12/2011,1,2474.55,15.0,0
153,1,01/12/2011,17,2307.28,8.0,0
153,1,01/12/2011,18,5018.64,11.0,0
153,1,01/12/2011,31,3270.48,8.0,0
153,1,01/12/2011,42,5596.7,10.0,0
154,11,04/10/2007,34,5107.2,15.0,0
154,11,04/10/2007,43,3465.0,7.0,0
154,11,04/10/2007,47,2547.9,18.0,0
155,28,11/07/2007,2,3568.46,7.0,0
155,28,11/07/2007,10,6157.14,11.0,0
155,28,11/07/2007,14,859.88,2.0,0
155,28,11/07/2007,17,2884.1,10.0,0
155,28,11/07/2007,19,622.3,5.0,0
155,28,11/07/2007,25,4915.89,17.0,0
156,15,06/27/2007,2,8156.48,16.0,0
156,15,06/27/2007,6,6945.6,20.0,0
156,15,06/27/2007,36,7381.44,16.0,0
156,15,06/27/2007,38,1133.6,5.0,0
157,21,01/23/2007,6,4167.36,12.0,0
157,21,01/23/2007,10,10075.32,18.0,0
157,21,01/23/2007,20,4180.68,18.0,0
157,21,01/23/2007,23,3499.5,15.0,0
157,21,01/23/2007,31,4496.91,11.0,0
157,21,01/23/2007,32,6562.72,16.0,0
157,21,01/23/2007,44,3341.52,17.0,0
158,9,10/31/2007,1,329.94,2.0,0
158,9,10/31/2007,9,1477.8,5.0,0
158,9,10/31/2007,20,3483.9,15.0,0
158,9,10/31/2007,21,7357.35,13.0,0
158,9,10/31/2007,27,2360.19,7.0,0
158,9,10/31/2007,36,1384.02,3.0,0
158,9,10/31/2007,37,4091.99,7.0,0
159,23,11/18/2010,6,3472.8,10.0,0
159,23,11/18/2010,13,5157.48,12.0,0
159,23,11/18/2010,32,3691.53,9.0,0
159,23,11/18/2010,37,5261.13,9.0,0
159,23,11/18/2010,45,3960.32,8.0,0
160,31,06/17/2009,4,2007.28,8.0,0
160,31,06/17/2009,17,5191.38,18.0,0
160,31,06/17/2009,18,5931.12,13.0,0
160,31,06/17/2009,22,1954.44,4.0,0
160,31,06/17/2009,35,2827.5,5.0,0
160,31,06/17/2009,37,1169.14,2.0,0
160,31,06/17/2009,44,3341.52,17.0,0
160,31,06/17/2009,48,5976.18,17.0,0
161,3,03/24/2010,8,9933.61,17.0,0
161,3,03/24/2010,13,7306.43,17.0,0
161,3,03/24/2010,18,7299.84,16.0,0
161,3,03/24/2010,34,6809.6,20.0,0
161,3,03/24/2010,40,3010.65,15.0,0
162,28,06/24/2007,23,3499.5,15.0,0
162,28,06/24/2007,26,847.53,3.0,0
162,28,06/24/2007,28,8208.15,15.0,0
162,28,06/24/2007,32,4922.04,12.0,0
162,28,06/24/2007,47,1273.95,9.0,0
163,36,12/08/2010,1,2309.58,14.0,0
163,36,12/08/2010,6,3125.52,9.0,0
163,36,12/08/2010,14,1289.82,3.0,0
163,36,12/08/2010,33,1582.8,4.0,0
163,36,12/08/2010,35,2827.5,5.0,0
163,36,12/08/2010,42,3917.69,7.0,0
164,19,11/26/2005,1,2144.61,13.0,0
164,19,11/26/2005,2,5607.58,11.0,0
164,19,11/26/2005,4,2509.1,10.0,0
164,19,11/26/2005,6,5903.76,17.0,0
164,19,11/26/2005,8,11686.6,20.0,0
164,19,11/26/2005,9,1182.24,4.0,0
164,19,11/26/2005,19,2489.2,20.0,0
164,19,11/26/2005,35,11310.0,20.0,0
165,19,05/16/2008,6,1736.4,5.0,0
165,19,05/16/2008,15,635.36,4.0,0
165,19,05/16/2008,19,1369.06,11.0,0
165,19,05/16/2008,26,5085.18,18.0,0
165,19,05/16/2008,33,5935.5,15.0,0
165,19,05/16/2008,38,906.88,4.0,0
166,7,05/03/2009,9,2364.48,8.0,0
166,7,05/03/2009,11,1417.2,4.0,0
166,7,05/03/2009,44,1179.36,6.0,0
166,7,05/03/2009,46,2592.45,5.0,0
166,7,05/03/2009,47,990.85,7.0,0
167,36,06/28/2006,1,2804.49,17.0,0
167,36,06/28/2006,8,8180.62,14.0,0
167,36,06/28/2006,26,4237.65,15.0,0
167,36,06/28/2006,27,5394.72,16.0,0
167,36,06/28/2006,29,8624.95,17.0,0
167,36,06/28/2006,36,7842.78,17.0,0
167,36,06/28/2006,37,8183.98,14.0,0
167,36,06/28/2006,39,3311.88,11.0,0
168,17,11/30/2006,21,9055.2,16.0,0
169,11,11/18/2007,4,752.73,3.0,0
169,11,11/18/2007,9,5615.64,19.0,0
169,11,11/18/2007,10,8955.84,16.0,0
169,11,11/18/2007,11,6377.4,18.0,0
169,11,11/18/2007,14,5589.22,13.0,0
169,11,11/18/2007,16,921.92,2.0,0
169,11,11/18/2007,20,3948.42,17.0,0
169,11,11/18/2007,22,7329.15,15.0,0
169,11,11/18/2007,23,466.6,2.0,0
169,11,11/18/2007,48,2460.78,7.0,0
170,19,07/29/2005,4,752.73,3.0,0
170,19,07/29/2005,7,6544.95,15.0,0
170,19,07/29/2005,16,5070.56,11.0,0
170,19,07/29/2005,36,4152.06,9.0,0
170,19,07/29/2005,41,862.8,5.0,0
170,19,07/29/2005,43,6435.0,13.0,0
170,19,07/29/2005,44,786.24,4.0,0
171,13,10/18/2007,2,10195.6,20.0,0
171,13,10/18/2007,14,4299.4,10.0,0
171,13,10/18/2007,15,3176.8,20.0,0
171,13,10/18/2007,22,4397.49,9.0,0
171,13,10/18/2007,36,2768.04,6.0,0
172,20,05/24/2007,14,5589.22,13.0,0
172,20,05/24/2007,16,6453.44,14.0,0
172,20,05/24/2007,34,5447.68,16.0,0
172,20,05/24/2007,39,4215.12,14.0,0
172,20,05/24/2007,46,10369.8,20.0,0
173,31,04/21/2011,2,8156.48,16.0,0
173,31,04/21/2011,12,2743.9,10.0,0
173,31,04/21/2011,20,2090.34,9.0,0
173,31,04/21/2011,24,894.0,3.0,0
173,31,04/21/2011,37,8183.98,14.0,0
173,31,04/21/2011,46,4666.41,9.0,0
174,32,10/18/2011,19,1493.52,12.0,0
174,32,10/18/2011,38,1133.6,5.0,0
174,32,10/18/2011,44,1572.48,8.0,0
174,32,10/18/2011,45,9405.76,19.0,0
174,32,10/18/2011,46,2592.45,5.0,0
175,22,07/03/2005,6,5556.48,16.0,0
175,22,07/03/2005,10,8955.84,16.0,0
175,22,07/03/2005,19,497.84,4.0,0
175,22,07/03/2005,25,4337.55,15.0,0
175,22,07/03/2005,30,4816.44,17.0,0
175,22,07/03/2005,45,6435.52,13.0,0
175,22,07/03/2005,46,8295.84,16.0,0
176,33,04/28/2007,8,8764.95,15.0,0
176,33,04/28/2007,18,6387.36,14.0,0
176,33,04/28/2007,26,4802.67,17.0,0
176,33,04/28/2007,28,1094.42,2.0,0
176,33,04/28/2007,29,1522.05,3.0,0
176,33,04/28/2007,35,2262.0,4.0,0
177,22,05/02/2005,2,1529.34,3.0,0
177,22,05/02/2005,3,1737.47,7.0,0
177,22,05/02/2005,32,4101.7,10.0,0
178,17,02/23/2005,3,4715.99,19.0,0
178,17,02/23/2005,4,2760.01,11.0,0
178,17,02/23/2005,6,4167.36,12.0,0
178,17,02/23/2005,11,2125.8,6.0,0
178,17,02/23/2005,24,3576.0,12.0,0
178,17,02/23/2005,28,2736.05,5.0,0
178,17,02/23/2005,34,3404.8,10.0,0
178,17,02/23/2005,48,1757.7,5.0,0
179,34,02/12/2007,2,6627.14,13.0,0
179,34,02/12/2007,3,3971.36,16.0,0
179,34,02/12/2007,12,1097.56,4.0,0
179,34,02/12/2007,14,2579.64,6.0,0
179,34,02/12/2007,17,5191.38,18.0,0
179,34,02/12/2007,32,820.34,2.0,0
179,34,02/12/2007,34,5447.68,16.0,0
179,34,02/12/2007,38,4307.68,19.0,0
180,13,02/04/2005,4,3763.65,15.0,0
180,13,02/04/2005,10,3358.44,6.0,0
180,13,02/04/2005,40,401.42,2.0,0
180,13,02/04/2005,41,2243.28,13.0,0
180,13,02/04/2005,43,3960.0,8.0,0
180,13,02/04/2005,48,4921.56,14.0,0
181,36,07/07/2010,14,6449.1,15.0,0
181,36,07/07/2010,23,2566.3,11.0,0
181,36,07/07/2010,35,9048.0,16.0,0
181,36,07/07/2010,44,3341.52,17.0,0
181,36,07/07/2010,45,4950.4,10.0,0
182,16,12/30/2009,2,2039.12,4.0,0
182,16,12/30/2009,7,4799.63,11.0,0
182,16,12/30/2009,13,4297.9,10.0,0
182,16,12/30/2009,18,3193.68,7.0,0
182,16,12/30/2009,24,3874.0,13.0,0
182,16,12/30/2009,30,1699.92,6.0,0
182,16,12/30/2009,37,3507.42,6.0,0
182,16,12/30/2009,38,1813.76,8.0,0
183,16,05/24/2011,3,3226.73,13.0,0
183,16,05/24/2011,6,2083.68,6.0,0
183,16,05/24/2011,23,4199.4,18.0,0
183,16,05/24/2011,37,4091.99,7.0,0
183,16,05/24/2011,43,4950.0,10.0,0
184,36,09/28/2007,31,5314.53,13.0,0
185,27,03/11/2005,1,2969.46,18.0,0
185,27,03/11/2005,4,3512.74,14.0,0
185,27,03/11/2005,7,2181.65,5.0,0
185,27,03/11/2005,27,3708.87,11.0,0
185,27,03/11/2005,32,820.34,2.0,0
186,5,10/10/2011,2,9685.82,19.0,0
186,5,10/10/2011,20,696.78,3.0,0
186,5,10/10/2011,21,2263.8,4.0,0
186,5,10/10/2011,23,1166.5,5.0,0
187,12,11/04/2008,2,9685.82,19.0,0
187,12,11/04/2008,7,2617.98,6.0,0
187,12,11/04/2008,33,3165.6,8.0,0
187,12,11/04/2008,35,2262.0,4.0,0
188,8,03/11/2010,3,3226.73,13.0,0
188,8,03/11/2010,9,3842.28,13.0,0
188,8,03/11/2010,12,4115.85,15.0,0
188,8,03/11/2010,31,6949.77,17.0,0
189,13,05/08/2010,3,3723.15,15.0,0
189,13,05/08/2010,10,5037.66,9.0,0
189,13,05/08/2010,22,7817.76,16.0,0
189,13,05/08/2010,48,3163.86,9.0,0
190,35,10/12/2009,27,5394.72,16.0,0
190,35,10/12/2009,35,8482.5,15.0,0
190,35,10/12/2009,45,4950.4,10.0,0
191,39,10/19/2010,14,2149.7,5.0,0
191,39,10/19/2010,17,1442.05,5.0,0
191,39,10/19/2010,18,6843.6,15.0,0
191,39,10/19/2010,39,2408.64,8.0,0
191,39,10/19/2010,44,982.8,5.0,0
192,16,03/19/2006,5,4825.11,17.0,0
192,16,03/19/2006,10,2238.96,4.0,0
192,16,03/19/2006,14,3009.58,7.0,0
192,16,03/19/2006,48,5624.64,16.0,0
193,23,04/09/2008,19,995.68,8.0,0
193,23,04/09/2008,22,5374.71,11.0,0
193,23,04/09/2008,35,9048.0,16.0,0
193,23,04/09/2008,39,903.24,3.0,0
194,35,03/03/2009,21,5093.55,9.0,0
194,35,03/03/2009,22,9772.2,20.0,0
194,35,03/03/2009,23,1866.4,8.0,0
194,35,03/03/2009,28,1094.42,2.0,0
194,35,03/03/2009,32,7793.23,19.0,0
195,35,12/31/2009,8,4090.31,7.0,0
195,35,12/31/2009,11,3188.7,9.0,0
195,35,12/31/2009,33,2769.9,7.0,0
196,3,05/19/2007,20,1625.82,7.0,0
196,3,05/19/2007,23,466.6,2.0,0
196,3,05/19/2007,35,9048.0,16.0,0
196,3,05/19/2007,40,2609.23,13.0,0
197,3,04/01/2008,3,496.42,2.0,0
197,3,04/01/2008,11,2125.8,6.0,0
197,3,04/01/2008,16,5531.52,12.0,0
197,3,04/01/2008,26,5367.69,19.0,0
197,3,04/01/2008,39,4215.12,14.0,0
197,3,04/01/2008,46,4666.41,9.0,0
198,31,01/20/2005,4,4767.29,19.0,0
198,31,01/20/2005,8,2337.32,4.0,0
198,31,01/20/2005,9,5615.64,19.0,0
198,31,01/20/2005,12,1097.56,4.0,0
198,31,01/20/2005,24,1788.0,6.0,0
198,31,01/20/2005,25,2024.19,7.0,0
198,31,01/20/2005,31,4496.91,11.0,0
198,31,01/20/2005,32,4101.7,10.0,0
198,31,01/20/2005,36,4152.06,9.0,0
198,31,01/20/2005,43,7425.0,15.0,0
199,19,02/02/2007,12,3292.68,12.0,0
199,19,02/02/2007,14,859.88,2.0,0
199,19,02/02/2007,23,1166.5,5.0,0
199,19,02/02/2007,37,5261.13,9.0,0
199,19,02/02/2007,42,4477.36,8.0,0
199,19,02/02/2007,46,1555.47,3.0,0
200,14,07/23/2006,1,1154.79,7.0,0
200,14,07/23/2006,24,4172.0,14.0,0
200,14,07/23/2006,40,1204.26,6.0,0
200,14,07/23/2006,45,9405.76,19.0,0
201,11,08/07/2006,6,6945.6,20.0,0
201,11,08/07/2006,16,3687.68,8.0,0
201,11,08/07/2006,18,912.48,2.0,0
201,11,08/07/2006,25,2313.36,8.0,0
201,11,08/07/2006,27,6743.4,20.0,0
201,11,08/07/2006,36,1384.02,3.0,0
201,11,08/07/2006,41,2933.52,17.0,0
201,11,08/07/2006,45,3960.32,8.0,0
201,11,08/07/2006,47,990.85,7.0,0
202,32,11/19/2008,5,2270.64,8.0,0
202,32,11/19/2008,6,5903.76,17.0,0
202,32,11/19/2008,12,5487.8,20.0,0
202,32,11/19/2008,15,1270.72,8.0,0
202,32,11/19/2008,20,3483.9,15.0,0
203,33,08/16/2009,10,11194.8,20.0,0
203,33,08/16/2009,20,2787.12,12.0,0
203,33,08/16/2009,28,6019.31,11.0,0
203,33,08/16/2009,30,3399.84,12.0,0
203,33,08/16/2009,44,393.12,2.0,0
204,2,03/15/2009,9,886.68,3.0,0
204,2,03/15/2009,12,3018.29,11.0,0
204,2,03/15/2009,27,6406.23,19.0,0
205,24,07/06/2010,12,823.17,3.0,0
205,24,07/06/2010,25,5205.06,18.0,0
205,24,07/06/2010,38,680.16,3.0,0
206,15,02/01/2010,12,3292.68,12.0,0
206,15,02/01/2010,34,6809.6,20.0,0
206,15,02/01/2010,44,2751.84,14.0,0
206,15,02/01/2010,48,4921.56,14.0,0
207,35,04/17/2009,4,3010.92,12.0,0
207,35,04/17/2009,27,2697.36,8.0,0
207,35,04/17/2009,37,9937.69,17.0,0
208,7,05/19/2007,2,8666.26,17.0,0
208,7,05/19/2007,48,6327.72,18.0,0
209,32,08/18/2009,12,3018.29,11.0,0
209,32,08/18/2009,21,10187.1,18.0,0
209,32,08/18/2009,27,5394.72,16.0,0
209,32,08/18/2009,33,791.4,2.0,0
209,32,08/18/2009,47,2547.9,18.0,0
210,29,10/18/2005,4,2007.28,8.0,0
210,29,10/18/2005,21,1131.9,2.0,0
210,29,10/18/2005,26,2260.08,8.0,0
210,29,10/18/2005,29,7610.25,15.0,0
210,29,10/18/2005,33,4352.7,11.0,0
211,20,02/11/2011,9,4433.4,15.0,0
211,20,02/11/2011,25,3759.21,13.0,0
211,20,02/11/2011,36,5074.74,11.0,0
212,29,01/07/2008,12,2743.9,10.0,0
212,29,01/07/2008,22,4397.49,9.0,0
212,29,01/07/2008,26,2825.1,10.0,0
212,29,01/07/2008,28,6019.31,11.0,0
212,29,01/07/2008,35,11310.0,20.0,0
213,6,06/28/2006,2,8156.48,16.0,0
213,6,06/28/2006,5,3122.13,11.0,0
213,6,06/28/2006,8,1752.99,3.0,0
213,6,06/28/2006,22,8794.98,18.0,0
213,6,06/28/2006,25,2602.53,9.0,0
213,6,06/28/2006,28,2188.84,4.0,0
213,6,06/28/2006,35,10744.5,19.0,0
213,6,06/28/2006,36,3690.72,8.0,0
213,6,06/28/2006,41,345.12,2.0,0
213,6,06/28/2006,44,982.8,5.0,0
214,35,07/19/2005,16,6914.4,15.0,0
214,35,07/19/2005,18,8212.32,18.0,0
214,35,07/19/2005,23,699.9,3.0,0
214,35,07/19/2005,30,3399.84,12.0,0
214,35,07/19/2005,33,4352.7,11.0,0
214,35,07/19/2005,41,517.68,3.0,0
214,35,07/19/2005,47,1840.15,13.0,0
215,26,07/07/2009,9,1182.24,4.0,0
215,26,07/07/2009,27,3708.87,11.0,0
215,26,07/07/2009,32,5742.38,14.0,0
215,26,07/07/2009,34,5107.2,15.0,0
215,26,07/07/2009,47,1840.15,13.0,0
216,32,11/05/2008,6,5556.48,16.0,0
216,32,11/05/2008,12,2743.9,10.0,0
216,32,11/05/2008,14,6019.16,14.0,0
216,32,11/05/2008,27,4383.21,13.0,0
216,32,11/05/2008,34,2383.36,7.0,0
217,39,12/25/2010,16,921.92,2.0,0
217,39,12/25/2010,34,3064.32,9.0,0
217,39,12/25/2010,37,11691.4,20.0,0
217,39,12/25/2010,42,3358.02,6.0,0
218,38,07/25/2007,49,5677.5,10.0,0
219,1,07/07/2008,11,4251.6,12.0,0
219,1,07/07/2008,15,476.52,3.0,0
219,1,07/07/2008,20,696.78,3.0,0
219,1,07/07/2008,41,862.8,5.0,0
220,13,06/02/2011,3,1241.05,5.0,0
220,13,06/02/2011,12,2469.51,9.0,0
220,13,06/02/2011,15,3017.96,19.0,0
220,13,06/02/2011,22,5863.32,12.0,0
221,33,08/11/2006,9,3546.72,12.0,0
221,33,08/11/2006,11,5668.8,16.0,0
221,33,08/11/2006,18,4562.4,10.0,0
221,33,08/11/2006,24,596.0,2.0,0
222,39,05/26/2009,11,4251.6,12.0,0
222,39,05/26/2009,15,1111.88,7.0,0
222,39,05/26/2009,37,5261.13,9.0,0
223,29,09/11/2008,15,2700.28,17.0,0
223,29,09/11/2008,33,1187.1,3.0,0
223,29,09/11/2008,40,2609.23,13.0,0
223,29,09/11/2008,45,7920.64,16.0,0
224,16,03/17/2008,16,5531.52,12.0,0
224,16,03/17/2008,19,1120.14,9.0,0
224,16,03/17/2008,31,2452.86,6.0,0
224,16,03/17/2008,36,1384.02,3.0,0
224,16,03/17/2008,40,1003.55,5.0,0
225,35,01/05/2011,9,4137.84,14.0,0
225,35,01/05/2011,17,2595.69,9.0,0
226,24,02/20/2010,4,3261.83,13.0,0
226,24,02/20/2010,21,3961.65,7.0,0
226,24,02/20/2010,33,1582.8,4.0,0
226,24,02/20/2010,40,802.84,4.0,0
226,24,02/20/2010,44,3144.96,16.0,0
227,19,12/06/2010,28,7113.73,13.0,0
227,19,12/06/2010,36,1384.02,3.0,0
227,19,12/06/2010,37,4676.56,8.0,0
227,19,12/06/2010,44,589.68,3.0,0
228,37,03/22/2009,8,11686.6,20.0,0
228,37,03/22/2009,26,3955.14,14.0,0
228,37,03/22/2009,43,2475.0,5.0,0
228,37,03/22/2009,46,9851.31,19.0,0
229,16,04/15/2007,28,2188.84,4.0,0
229,16,04/15/2007,32,2461.02,6.0,0
230,37,02/06/2005,5,1986.81,7.0,0
230,37,02/06/2005,6,6251.04,18.0,0
230,37,02/06/2005,9,3842.28,13.0,0
230,37,02/06/2005,25,2024.19,7.0,0
230,37,02/06/2005,32,4101.7,10.0,0
230,37,02/06/2005,44,2948.4,15.0,0
231,12,01/02/2011,8,10517.94,18.0,0
231,12,01/02/2011,24,5066.0,17.0,0
231,12,01/02/2011,30,1133.28,4.0,0
231,12,01/02/2011,34,2042.88,6.0,0
231,12,01/02/2011,44,3538.08,18.0,0
232,27,01/19/2011,5,567.66,2.0,0
232,27,01/19/2011,13,4727.69,11.0,0
232,27,01/19/2011,16,7375.36,16.0,0
232,27,01/19/2011,24,596.0,2.0,0
232,27,01/19/2011,25,3759.21,13.0,0
232,27,01/19/2011,36,5074.74,11.0,0
232,27,01/19/2011,39,1204.32,4.0,0
232,27,01/19/2011,43,8910.0,18.0,0
232,27,01/19/2011,45,6930.56,14.0,0
233,29,10/16/2010,6,4167.36,12.0,0
233,29,10/16/2010,10,3918.18,7.0,0
233,29,10/16/2010,11,5668.8,16.0,0
233,29,10/16/2010,29,6088.2,12.0,0
233,29,10/16/2010,37,5261.13,9.0,0
233,29,10/16/2010,41,2415.84,14.0,0
234,5,06/10/2006,10,1679.22,3.0,0
234,5,06/10/2006,11,6023.1,17.0,0
234,5,06/10/2006,19,1369.06,11.0,0
234,5,06/10/2006,21,6225.45,11.0,0
234,5,06/10/2006,28,1641.63,3.0,0
234,5,06/10/2006,40,2408.52,12.0,0
235,29,04/02/2005,30,1699.92,6.0,0
235,29,04/02/2005,33,7122.6,18.0,0
235,29,04/02/2005,36,8304.12,18.0,0
236,14,12/02/2006,10,8955.84,16.0,0
236,14,12/02/2006,22,9283.59,19.0,0
236,14,12/02/2006,29,3551.45,7.0,0
236,14,12/02/2006,32,4101.7,10.0,0
236,14,12/02/2006,35,8482.5,15.0,0
236,14,12/02/2006,45,6435.52,13.0,0
236,14,12/02/2006,47,2123.25,15.0,0
237,20,12/06/2006,3,4219.57,17.0,0
237,20,12/06/2006,6,1041.84,3.0,0
237,20,12/06/2006,8,2921.65,5.0,0
237,20,12/06/2006,9,4137.84,14.0,0
237,20,12/06/2006,13,2578.74,6.0,0
237,20,12/06/2006,19,497.84,4.0,0
237,20,12/06/2006,20,4180.68,18.0,0
237,20,12/06/2006,23,2333.0,10.0,0
237,20,12/06/2006,41,517.68,3.0,0
237,20,12/06/2006,44,1179.36,6.0,0
237,20,12/06/2006,48,1054.62,3.0,0
238,24,02/26/2007,3,1489.26,6.0,0
238,24,02/26/2007,4,2007.28,8.0,0
238,24,02/26/2007,16,6914.4,15.0,0
238,24,02/26/2007,24,4768.0,16.0,0
238,24,02/26/2007,30,1983.24,7.0,0
